classe;annee;Code.département;Code.région;unité.de.compte;millPOP;millLOG;faits;POP;LOG;tauxpourmille
Violences sexuelles;21;29;53;victime;20;19;1029;917179;549039,4124658367;1,12191840415011668
Violences sexuelles;21;2A;94;victime;20;19;100;160814;122004,9509073546;0,62183640727797340
Violences sexuelles;21;2B;94;victime;20;19;167;182887;133540,2860155725;0,91313215264070158
Violences sexuelles;21;30;76;victime;20;19;750;751457;431683,7666527150;0,99806109996979198
Violences sexuelles;21;31;76;victime;20;19;1501;1415757;740546,3106145477;1,06021019143821982
Violences sexuelles;21;32;76;victime;20;19;185;191819;111536,3158229997;0,96445086253186596
Violences sexuelles;21;33;75;victime;20;19;1996;1636391;886985,6410525994;1,21975738072380002
Violences sexuelles;21;34;76;victime;20;19;1248;1188973;739737,0587787455;1,04964536621100746
Violences sexuelles;21;35;53;victime;20;19;1098;1088855;561342,9584425174;1,00839873077682518
Violences sexuelles;21;36;24;victime;20;19;283;218707;138826,2653380430;1,29396864297896275
Violences sexuelles;21;37;24;victime;20;19;823;612119;328095,2171131581;1,34450980936713282
Violences sexuelles;21;38;84;victime;20;19;1217;1277513;659031,0021197813;0,95263218456485377
Violences sexuelles;21;39;27;victime;20;19;267;258798;150474,6629708734;1,03169267150441657
Violences sexuelles;21;40;75;victime;20;19;474;418122;262370,1956086583;1,13364042073844473
Violences sexuelles;21;41;24;victime;20;19;385;329357;185076,6261695145;1,16894433699602551
Violences sexuelles;21;42;84;victime;20;19;695;768508;401112,4058241813;0,90434972700349248
Violences sexuelles;21;43;84;victime;20;19;224;227489;143915,9554177205;0,98466299469424889
Violences sexuelles;21;44;52;victime;20;19;1785;1445171;764010,3121662387;1,23514795134970190
Violences sexuelles;21;45;24;victime;20;19;920;682304;348976,7856755761;1,34837257292936874
Violences sexuelles;21;46;76;victime;20;19;165;174670;119498,6725786065;0,94463846109807070
Violences sexuelles;21;47;75;victime;20;19;400;330844;187058,2827196691;1,20902902878698115
Violences sexuelles;21;48;76;victime;20;19;87;76633;61546,9730550582;1,13528114519854362
Violences sexuelles;21;49;52;victime;20;19;1000;820713;400508,0719193962;1,21845273560915945
Violences sexuelles;21;50;28;victime;20;19;614;495093;299656,0508518158;1,24017103857255084
Violences sexuelles;21;51;44;victime;20;19;658;566659;297287,7197338955;1,16119218083538778
Violences sexuelles;21;52;44;victime;20;19;236;171798;100381,7870297925;1,37370632952653704
Violences sexuelles;21;53;52;victime;20;19;333;306538;158082,6783178269;1,08632534954883253
Violences sexuelles;21;54;44;victime;20;19;875;732590;379680,0953990764;1,19439249785009349
Violences sexuelles;21;55;44;victime;20;19;192;183001;99833,5199932349;1,04917459467434604
Violences sexuelles;21;56;53;victime;20;19;917;764161;472749,2541604512;1,20000889864832150
Violences sexuelles;21;57;44;victime;20;19;873;1049155;523267,9684794000;0,83209821237090809
Violences sexuelles;21;58;27;victime;20;19;237;202670;141411,0811021280;1,16938866137070119
Violences sexuelles;21;59;32;victime;20;19;3373;2607746;1232503,5343976966;1,29345419377500725
Violences sexuelles;21;60;32;victime;20;19;956;829699;378047,5856248154;1,15222508403650004
Violences sexuelles;21;61;28;victime;20;19;393;278475;165100,1364162854;1,41125774306490714
Violences sexuelles;21;62;32;victime;20;19;1897;1462167;720800,3803319670;1,29738942268564394
Violences sexuelles;21;63;84;victime;20;19;583;661852;392037,6492376465;0,88086158234771528
Violences sexuelles;21;64;75;victime;20;19;660;687240;413357,3736455780;0,96036319189802688
Violences sexuelles;21;65;76;victime;20;19;267;229788;163633,5728100241;1,16194057130920680
Violences sexuelles;21;66;76;victime;20;19;569;482765;355661,2149789089;1,17862728242519643
Violences sexuelles;21;67;44;victime;20;19;1182;1148073;567990,5867746151;1,02955125675806314
Violences sexuelles;21;68;44;victime;20;19;804;767842;382805,1550931876;1,04709041703892214
Violences sexuelles;21;69;84;victime;20;19;1885;1883437;937543,8521661303;1,00082986582508471
Violences sexuelles;21;70;27;victime;20;19;201;234601;128450,4618081981;0,85677384154372738
Violences sexuelles;21;71;27;victime;20;19;452;551063;311965,8328076435;0,82023289533138677
Violences sexuelles;21;72;52;victime;20;19;798;566993;293560,7177051819;1,40742478302201279
Violences sexuelles;21;73;84;victime;20;19;490;439750;352253,6064167763;1,11426947129050591
Violences sexuelles;21;74;84;victime;20;19;780;835206;525403,9839474007;0,93390133691568311
Violences sexuelles;21;75;11;victime;20;19;3559;2145906;1389374,6337050099;1,65850694298818313
Violences sexuelles;21;76;28;victime;20;19;1417;1254739;649681,3823483759;1,12931852759816986
Violences sexuelles;21;77;11;victime;20;19;1313;1428636;626435,4965606894;0,91905845855767321
Violences sexuelles;21;78;11;victime;20;19;1435;1449723;649383,1908677135;0,98984426680131321
Violences sexuelles;21;79;75;victime;20;19;498;374481;195567,8712700703;1,32984049925096337
Violences sexuelles;21;80;32;victime;20;19;770;568748;303449,3472269715;1,35385091464057905
Violences sexuelles;21;81;76;victime;20;19;411;391066;214423,2162326813;1,05097349296538178
Violences sexuelles;21;82;76;victime;20;19;277;262316;133522,1659716523;1,05597828573171304
Violences sexuelles;21;83;93;victime;20;19;1104;1085189;729223,0704028355;1,01733430766437927
Violences sexuelles;21;84;93;victime;20;19;462;561941;308504,9343352217;0,82215036809914210
Violences sexuelles;21;85;52;victime;20;19;745;692705;430814,5926666636;1,07549389711348997
Violences sexuelles;21;86;75;victime;20;19;526;439332;242906,8743494585;1,19727222237396780
Violences sexuelles;21;87;75;victime;20;19;387;372123;221193,7125815323;1,03997871671463460
Violences sexuelles;21;88;44;victime;20;19;410;362397;214287,2143664109;1,13135594389578276
Violences sexuelles;21;89;27;victime;20;19;464;334156;197717,8917909644;1,38857300183147991
Violences sexuelles;21;90;27;victime;20;19;147;140120;73180,3943601333;1,04910077076791319
Violences sexuelles;21;91;11;victime;20;19;1252;1306118;570417,1698815671;0,95856576511463742
Violences sexuelles;21;92;11;victime;20;19;1462;1626213;807711,2120271709;0,89902122292713194
Violences sexuelles;21;93;11;victime;20;19;2100;1655422;687238,4015345149;1,26855871191756542
Violences sexuelles;21;94;11;victime;20;19;1518;1407972;647289,0590095351;1,07814644041216723
Violences sexuelles;21;95;11;victime;20;19;1232;1251804;517062,6726361971;0,98417963195516223
Violences sexuelles;21;971;01;victime;20;19;482;383559;231840,4543966618;1,25665151906225647
Violences sexuelles;21;972;02;victime;20;19;550;361225;214787,6095071035;1,52259671949615871
Violences sexuelles;21;973;03;victime;20;19;554;285133;94768,3687968868;1,94295293775185618
Violences sexuelles;21;974;04;victime;20;19;1230;863083;383878,0016751974;1,42512365554645393
Violences sexuelles;21;976;06;victime;17;17;379;256518;73880,0000000000;1,47747916325560014
Violences sexuelles;22;01;84;victime;20;19;717;657856;321432,1284726467;1,08990417355773905
Violences sexuelles;22;02;32;victime;20;19;751;529374;266921,5132220472;1,41865675307060801
Violences sexuelles;22;03;84;victime;20;19;374;335628;208863,3718265888;1,11432895944319310
Violences sexuelles;22;04;93;victime;20;19;193;165451;129689,8413830429;1,16650851309451142
Violences sexuelles;22;05;93;victime;20;19;193;140605;137643,8620632826;1,37263966430781270
Violences sexuelles;22;06;93;victime;20;19;1156;1097410;778290,8975421648;1,05338934400087481
Violences sexuelles;22;07;84;victime;20;19;359;329325;206435,4921199115;1,09010855537842555
Violences sexuelles;22;08;44;victime;20;19;330;269701;142983,2560523321;1,22357722069996022
Violences sexuelles;22;09;76;victime;20;19;213;153954;110526,3412082623;1,38353014536809682
Violences sexuelles;22;10;44;victime;20;19;414;311435;166101,3094395848;1,32933035785958542
Violences sexuelles;22;11;76;victime;20;19;450;375217;265167,0724040006;1,19930600159374445
Violences sexuelles;22;12;76;victime;20;19;259;279554;182768,5825983171;0,92647574350572703
Violences sexuelles;22;13;93;victime;20;19;2316;2048070;1044973,1934433979;1,13082072390103860
Violences sexuelles;22;14;28;victime;20;19;1060;697547;422081,6747303871;1,51961086493096520
Violences sexuelles;22;15;84;victime;20;19;156;144379;101952,5084288438;1,08048954487841020
Violences sexuelles;22;16;75;victime;20;19;489;351718;198920,3508472443;1,39031838006584807
Violences sexuelles;22;17;75;victime;20;19;850;655709;440935,1834808622;1,29630674582779881
Violences sexuelles;22;18;24;victime;20;19;310;300933;179429,7881204032;1,03012963018346282
Violences sexuelles;22;19;75;victime;20;19;276;239190;155041,4098328307;1,15389439357832679
Violences sexuelles;22;21;27;victime;20;19;621;535078;292479,3140696869;1,16057845772018298
Violences sexuelles;22;22;53;victime;20;19;808;603640;371643,4689064616;1,33854615333642579
Violences sexuelles;22;23;75;victime;20;19;147;115995;88645,6611885403;1,26729600413810939
Violences sexuelles;22;24;75;victime;20;19;495;412807;261103,9410417987;1,19910757327274009
Violences sexuelles;22;25;27;victime;20;19;598;545209;283778,1503868632;1,09682708832759546
Violences sexuelles;22;26;84;victime;20;19;609;517709;277777,4999397910;1,17633651336947986
Violences sexuelles;22;27;28;victime;20;19;799;599668;298148,4884765611;1,33240393017469660
Violences sexuelles;22;28;24;victime;20;19;577;431443;217440,1468355890;1,33737249184712681
Violences sexuelles;22;29;53;victime;20;19;1001;917179;549039,4124658367;1,09139001220045384
Violences sexuelles;22;2A;94;victime;20;19;134;160814;122004,9509073546;0,83326078575248419
Violences sexuelles;22;2B;94;victime;20;19;157;182887;133540,2860155725;0,85845358062628840
Violences sexuelles;22;30;76;victime;20;19;901;751457;431683,7666527150;1,19900406809704352
Violences sexuelles;22;31;76;victime;20;19;1684;1415757;740546,3106145477;1,18946966181343261
Violences sexuelles;22;32;76;victime;20;19;234;191819;111536,3158229997;1,21990000990517089
Violences sexuelles;22;33;75;victime;20;19;2349;1636391;886985,6410525994;1,43547599565140604
Violences sexuelles;22;34;76;victime;20;19;1392;1188973;739737,0587787455;1,17075829308150814
Violences sexuelles;22;35;53;victime;20;19;1307;1088855;561342,9584425174;1,20034348007769642
Violences sexuelles;22;36;24;victime;20;19;269;218707;138826,2653380430;1,22995605993406687
Violences sexuelles;22;37;24;victime;20;19;880;612119;328095,2171131581;1,43762895776801569
Violences sexuelles;22;38;84;victime;20;19;1443;1277513;659031,0021197813;1,12953840782833526
Violences sexuelles;22;39;27;victime;20;19;378;258798;150474,6629708734;1,46059861359052245
Violences sexuelles;22;40;75;victime;20;19;512;418122;262370,1956086583;1,22452298611410071
Violences sexuelles;22;41;24;victime;20;19;451;329357;185076,6261695145;1,36933479476677289
Violences sexuelles;22;42;84;victime;20;19;707;768508;401112,4058241813;0,91996439854887657
Violences sexuelles;22;43;84;victime;20;19;226;227489;143915,9554177205;0,99345462857544753
Violences sexuelles;22;44;52;victime;20;19;1781;1445171;764010,3121662387;1,23238011280325988
Violences sexuelles;22;45;24;victime;20;19;1006;682304;348976,7856755761;1,47441609605102708
Violences sexuelles;22;46;76;victime;20;19;251;174670;119498,6725786065;1,43699547718554999
Violences sexuelles;22;47;75;victime;20;19;385;330844;187058,2827196691;1,16369044020746948
Violences sexuelles;22;48;76;victime;20;19;97;76633;61546,9730550582;1,26577323085354876
Violences sexuelles;22;49;52;victime;20;19;1032;820713;400508,0719193962;1,25744322314865231
Violences sexuelles;22;50;28;victime;20;19;679;495093;299656,0508518158;1,37145950356801660
Violences sexuelles;22;51;44;victime;20;19;764;566659;297287,7197338955;1,34825353519488789
Violences sexuelles;22;52;44;victime;20;19;210;171798;100381,7870297925;1,22236580169734221
Violences sexuelles;22;53;52;victime;20;19;411;306538;158082,6783178269;1,34077993592963995
Violences sexuelles;22;54;44;victime;20;19;1077;732590;379680,0953990764;1,47012653735377219
Violences sexuelles;22;55;44;victime;20;19;244;183001;99833,5199932349;1,33332604739864813
Violences sexuelles;22;56;53;victime;20;19;956;764161;472749,2541604512;1,25104526402158700
Violences sexuelles;22;57;44;victime;20;19;990;1049155;523267,9684794000;0,94361652949278230
Violences sexuelles;22;58;27;victime;20;19;241;202670;141411,0811021280;1,18912517886218971
Violences sexuelles;22;59;32;victime;20;19;3671;2607746;1232503,5343976966;1,40772912699319641
Violences sexuelles;22;60;32;victime;20;19;988;829699;378047,5856248154;1,19079328768625725
Violences sexuelles;22;61;28;victime;20;19;431;278475;165100,1364162854;1,54771523476075057
Violences sexuelles;22;62;32;victime;20;19;2148;1462167;720800,3803319670;1,46905244065828322
Violences sexuelles;22;63;84;victime;20;19;642;661852;392037,6492376465;0,97000537884602600
Violences sexuelles;22;64;75;victime;20;19;698;687240;413357,3736455780;1,01565683021942843
Violences sexuelles;22;65;76;victime;20;19;289;229788;163633,5728100241;1,25768099291520885
Violences sexuelles;22;66;76;victime;20;19;656;482765;355661,2149789089;1,35883918676788906
Violences sexuelles;22;67;44;victime;20;19;1309;1148073;567990,5867746151;1,14017140025068087
Violences sexuelles;22;68;44;victime;20;19;962;767842;382805,1550931876;1,25286191690477988
Violences sexuelles;22;69;84;victime;20;19;2162;1883437;937543,8521661303;1,14790141639991150
Violences sexuelles;22;70;27;victime;20;19;271;234601;128450,4618081981;1,15515279133507542
Violences sexuelles;22;71;27;victime;20;19;458;551063;311965,8328076435;0,83112094261454683
Violences sexuelles;22;72;52;victime;20;19;809;566993;293560,7177051819;1,42682537526918329
Violences sexuelles;22;73;84;victime;20;19;482;439750;352253,6064167763;1,09607731665719155
Violences sexuelles;22;74;84;victime;20;19;839;835206;525403,9839474007;1,00454259188751038
Violences sexuelles;22;75;11;victime;20;19;4268;2145906;1389374,6337050099;1,98890352140308102
Violences sexuelles;22;76;28;victime;20;19;1728;1254739;649681,3823483759;1,37717883958337151
Violences sexuelles;22;77;11;victime;20;19;1523;1428636;626435,4965606894;1,06605181445798647
Violences sexuelles;22;78;11;victime;20;19;1595;1449723;649383,1908677135;1,10021017808229571
Violences sexuelles;22;79;75;victime;20;19;522;374481;195567,8712700703;1,39392919801004589
Violences sexuelles;22;80;32;victime;20;19;741;568748;303449,3472269715;1,30286172434892067
Violences sexuelles;22;81;76;victime;20;19;490;391066;214423,2162326813;1,25298542956943337
Violences sexuelles;22;82;76;victime;20;19;262;262316;133522,1659716523;0,99879534607115095
Violences sexuelles;22;83;93;victime;20;19;1154;1085189;729223,0704028355;1,06340923101874418
Violences sexuelles;22;84;93;victime;20;19;555;561941;308504,9343352217;0,98764816946974865
Violences sexuelles;22;85;52;victime;20;19;884;692705;430814,5926666636;1,27615651684338927
Violences sexuelles;22;86;75;victime;20;19;662;439332;242906,8743494585;1,50683310116267433
Violences sexuelles;22;87;75;victime;20;19;425;372123;221193,7125815323;1,14209548993209231
Violences sexuelles;22;88;44;victime;20;19;442;362397;214287,2143664109;1,21965689561447821
Violences sexuelles;22;89;27;victime;20;19;468;334156;197717,8917909644;1,40054345874382014
Violences sexuelles;22;90;27;victime;20;19;136;140120;73180,3943601333;0,97059663145874964
Violences sexuelles;22;91;11;victime;20;19;1516;1306118;570417,1698815671;1,16069145360526371
Violences sexuelles;22;92;11;victime;20;19;1678;1626213;807711,2120271709;1,03184515189584647
Violences sexuelles;22;93;11;victime;20;19;2444;1655422;687238,4015345149;1,47636071044120465
Violences sexuelles;22;94;11;victime;20;19;1607;1407972;647289,0590095351;1,14135792473145781
Violences sexuelles;22;95;11;victime;20;19;1474;1251804;517062,6726361971;1,17750063108921199
Violences sexuelles;22;971;01;victime;20;19;519;383559;231840,4543966618;1,35311646969566612
Violences sexuelles;22;972;02;victime;20;19;544;361225;214787,6095071035;1,50598657346529174
Violences sexuelles;22;973;03;victime;20;19;570;285133;94768,3687968868;1,99906710201905780
